user_id,timestamp,article_id,section,read_time_seconds
u_01344,2026-04-10 13:20:00,a_01225,sport,29
u_01344,2026-04-10 18:41:00,a_00006,sport,178
u_01344,2026-04-11 13:56:00,a_01916,technologie,182
u_01344,2026-04-12 12:25:00,a_01541,meinung,56
u_01344,2026-04-12 22:58:00,a_01863,international,335
u_01344,2026-04-14 16:03:00,a_00899,wirtschaft,97
u_01344,2026-04-17 08:10:00,a_00334,meinung,144
u_01344,2026-04-19 22:39:00,a_01107,meinung,97
u_01344,2026-04-20 10:52:00,a_00597,meinung,79
u_01344,2026-04-20 18:30:00,a_00454,wirtschaft,177
u_01344,2026-04-21 07:00:00,a_00095,international,29
u_01344,2026-04-23 13:59:00,a_01582,meinung,308
u_01344,2026-04-27 13:05:00,a_00336,wirtschaft,43
u_01344,2026-04-28 21:38:00,a_00618,international,112
u_01344,2026-05-01 18:46:00,a_01314,feuilleton,101
u_01344,2026-05-08 20:14:00,a_00664,technologie,226
u_01344,2026-05-10 18:40:00,a_00739,meinung,49
u_01344,2026-05-11 16:32:00,a_01775,wirtschaft,112
u_01344,2026-05-13 14:01:00,a_00886,international,97
u_01344,2026-05-14 12:44:00,a_01715,international,95
u_01344,2026-05-15 15:58:00,a_00060,meinung,410
u_01344,2026-05-16 12:32:00,a_01403,international,170
u_01344,2026-05-20 07:46:00,a_01095,technologie,57
u_01344,2026-05-20 09:01:00,a_00702,politik,60
u_01344,2026-05-22 22:20:00,a_01010,technologie,473
u_01344,2026-05-23 11:11:00,a_00155,wirtschaft,171
u_01344,2026-05-25 09:19:00,a_01496,meinung,54
u_01344,2026-05-27 06:57:00,a_00003,sport,65
u_01344,2026-05-28 12:55:00,a_00899,wirtschaft,197
u_01344,2026-05-28 16:02:00,a_00498,meinung,36
u_01344,2026-05-28 19:33:00,a_01287,meinung,79
u_01344,2026-05-29 19:00:00,a_00570,feuilleton,84
u_01344,2026-06-01 08:01:00,a_01627,meinung,109
u_01344,2026-06-02 15:19:00,a_00808,meinung,136
u_01344,2026-06-02 20:26:00,a_00507,politik,70
u_01344,2026-06-03 08:40:00,a_00611,technologie,45
u_01344,2026-06-03 13:10:00,a_00469,sport,184
u_01344,2026-06-03 14:41:00,a_00428,technologie,75
u_01344,2026-06-04 12:19:00,a_01673,wirtschaft,98
u_01344,2026-06-06 13:00:00,a_00401,technologie,50
u_01344,2026-06-07 21:22:00,a_00222,meinung,105
u_01344,2026-06-09 13:07:00,a_00750,international,199
u_01344,2026-06-09 17:13:00,a_01250,meinung,92
u_01344,2026-06-10 09:06:00,a_00641,meinung,78
u_01344,2026-06-18 19:19:00,a_00647,technologie,45
u_01344,2026-06-20 18:41:00,a_00545,meinung,201
u_01344,2026-06-21 20:36:00,a_00773,international,140
u_01344,2026-06-22 11:08:00,a_01166,international,194
u_01344,2026-06-25 09:03:00,a_01989,meinung,185
u_01344,2026-06-25 18:59:00,a_01081,international,79
u_01344,2026-06-26 08:37:00,a_00244,meinung,135
u_01344,2026-06-27 22:58:00,a_00036,meinung,128
u_01344,2026-06-30 08:23:00,a_00919,wirtschaft,346
u_01345,2026-06-20 11:57:00,a_00222,meinung,88
u_01345,2026-06-21 11:08:00,a_00525,politik,89
u_01345,2026-06-22 16:56:00,a_00625,international,171
u_01345,2026-06-23 07:42:00,a_01942,international,136
u_01345,2026-06-24 13:04:00,a_00977,meinung,605
u_01345,2026-06-25 08:21:00,a_00181,lifestyle,79
u_01345,2026-06-29 10:52:00,a_01320,technologie,103
u_01345,2026-06-30 12:12:00,a_00058,technologie,192
u_01345,2026-06-30 16:36:00,a_00625,international,283
u_01345,2026-06-30 20:01:00,a_01348,politik,128
u_01346,2025-11-12 14:28:00,a_01473,sport,76
u_01346,2025-11-21 07:07:00,a_00246,lifestyle,50
u_01346,2025-11-28 16:16:00,a_01983,international,34
u_01346,2025-11-29 16:41:00,a_01307,politik,27
u_01346,2025-11-30 12:04:00,a_00562,lifestyle,30
u_01346,2025-12-08 16:18:00,a_00342,sport,50
u_01346,2025-12-10 18:42:00,a_00799,wirtschaft,60
u_01346,2025-12-22 18:12:00,a_01704,feuilleton,179
u_01346,2025-12-23 14:25:00,a_01815,international,78
u_01346,2025-12-24 13:31:00,a_01991,politik,296
u_01346,2025-12-28 06:33:00,a_00629,sport,101
u_01346,2025-12-28 17:01:00,a_00184,politik,108
u_01346,2026-01-02 08:45:00,a_01516,lifestyle,112
u_01346,2026-01-04 11:52:00,a_01762,technologie,203
u_01346,2026-01-05 17:29:00,a_00179,lifestyle,108
u_01346,2026-01-07 19:14:00,a_00354,sport,61
u_01346,2026-01-09 15:57:00,a_01114,lifestyle,103
u_01346,2026-01-21 15:54:00,a_00773,international,34
u_01346,2026-01-23 10:12:00,a_00008,politik,69
u_01346,2026-01-23 11:35:00,a_00526,meinung,101
u_01346,2026-01-25 11:49:00,a_00142,sport,254
u_01346,2026-01-26 06:50:00,a_00954,meinung,55
u_01346,2026-01-26 08:58:00,a_00318,lifestyle,260
u_01347,2025-07-27 08:07:00,a_00744,wirtschaft,79
u_01347,2025-08-09 21:54:00,a_00255,technologie,53
u_01347,2025-08-14 14:37:00,a_00042,wirtschaft,123
u_01347,2025-08-30 21:38:00,a_01793,wirtschaft,107
u_01347,2025-10-10 08:11:00,a_00784,meinung,294
u_01347,2025-10-10 21:04:00,a_00141,meinung,49
u_01347,2025-10-12 11:35:00,a_00663,feuilleton,33
u_01347,2025-10-12 19:44:00,a_00050,technologie,88
u_01347,2025-10-14 12:29:00,a_00489,feuilleton,35
u_01347,2025-10-20 11:31:00,a_01488,wirtschaft,121
u_01347,2025-10-22 16:10:00,a_00376,feuilleton,36
u_01347,2025-10-30 18:26:00,a_01287,meinung,60
u_01347,2025-11-03 18:04:00,a_00824,politik,72
u_01347,2025-11-09 15:08:00,a_00672,meinung,149
u_01347,2025-11-09 15:11:00,a_01817,sport,110
u_01347,2025-11-11 16:39:00,a_00253,politik,44
u_01347,2025-11-16 08:30:00,a_01712,meinung,65
u_01347,2025-11-24 22:05:00,a_01370,lifestyle,210
u_01347,2025-12-19 10:56:00,a_00448,meinung,40
u_01347,2025-12-23 06:06:00,a_00530,meinung,96
u_01347,2025-12-23 07:53:00,a_01521,international,173
u_01347,2025-12-25 07:33:00,a_01726,politik,91
u_01347,2025-12-26 11:30:00,a_01717,meinung,37
u_01347,2025-12-29 19:34:00,a_00402,wirtschaft,101
u_01347,2026-01-01 18:25:00,a_00762,sport,128
u_01347,2026-01-01 23:52:00,a_01252,wirtschaft,38
u_01347,2026-01-02 11:11:00,a_00141,meinung,63
u_01347,2026-01-10 07:40:00,a_00077,international,117
u_01347,2026-01-19 12:30:00,a_01166,international,72
u_01347,2026-01-20 22:37:00,a_01018,wirtschaft,26
u_01347,2026-02-01 18:03:00,a_00813,lifestyle,108
u_01347,2026-02-05 20:52:00,a_01188,meinung,56
u_01347,2026-02-11 13:02:00,a_01511,meinung,192
u_01347,2026-02-15 20:22:00,a_01491,technologie,197
u_01347,2026-02-18 13:14:00,a_01699,lifestyle,75
u_01347,2026-02-22 21:24:00,a_01801,lifestyle,78
u_01347,2026-02-25 06:32:00,a_00262,lifestyle,122
u_01347,2026-03-07 09:23:00,a_01381,lifestyle,100
u_01347,2026-03-22 09:19:00,a_01591,politik,39
u_01347,2026-03-26 07:04:00,a_01472,meinung,19
u_01347,2026-03-30 06:46:00,a_00661,feuilleton,163
u_01347,2026-04-09 22:49:00,a_00534,technologie,79
u_01347,2026-04-10 21:44:00,a_00666,meinung,56
u_01347,2026-04-19 13:08:00,a_00308,lifestyle,311
u_01347,2026-04-20 11:54:00,a_01071,sport,58
u_01347,2026-04-20 21:19:00,a_01921,sport,50
u_01347,2026-04-20 22:12:00,a_00217,wirtschaft,70
u_01347,2026-04-21 11:26:00,a_01918,international,76
u_01347,2026-04-22 08:51:00,a_00816,international,47
u_01347,2026-04-29 08:49:00,a_00914,wirtschaft,49
u_01347,2026-04-30 08:27:00,a_01541,meinung,60
u_01347,2026-05-01 06:42:00,a_01926,technologie,106
u_01347,2026-05-04 11:40:00,a_01108,wirtschaft,59
u_01347,2026-05-04 12:39:00,a_00129,meinung,128
u_01347,2026-05-05 19:18:00,a_00629,sport,70
u_01347,2026-05-07 23:30:00,a_00259,wirtschaft,87
u_01347,2026-05-08 22:25:00,a_01517,lifestyle,149
u_01347,2026-05-09 07:59:00,a_01340,wirtschaft,65
u_01347,2026-05-09 11:15:00,a_00384,international,123
u_01347,2026-05-12 16:37:00,a_00782,meinung,71
u_01347,2026-05-17 17:43:00,a_01759,wirtschaft,63
u_01347,2026-05-19 21:17:00,a_00104,meinung,43
u_01347,2026-05-23 11:41:00,a_01674,wirtschaft,185
u_01347,2026-06-04 10:44:00,a_01392,politik,71
u_01347,2026-06-08 20:43:00,a_00119,international,40
u_01347,2026-06-11 13:18:00,a_00450,sport,96
u_01347,2026-06-11 20:56:00,a_01497,wirtschaft,92
u_01347,2026-06-16 08:59:00,a_01834,international,158
u_01347,2026-06-20 13:09:00,a_00312,wirtschaft,45
u_01347,2026-06-26 11:40:00,a_00079,sport,142
u_01347,2026-06-27 09:25:00,a_00780,technologie,164
u_01347,2026-06-28 16:34:00,a_01263,meinung,174
u_01347,2026-06-29 10:15:00,a_01867,international,89
u_01348,2025-06-27 11:30:00,a_00795,sport,79
u_01348,2025-07-05 16:57:00,a_00210,international,99
u_01348,2025-07-05 18:06:00,a_01300,international,113
u_01348,2025-07-29 08:58:00,a_01355,sport,96
u_01348,2025-09-02 06:38:00,a_01268,meinung,39
u_01348,2025-09-09 21:20:00,a_00843,politik,60
u_01348,2025-09-29 17:06:00,a_01388,politik,33
u_01348,2025-10-28 07:25:00,a_00551,politik,43
u_01348,2025-10-28 09:24:00,a_00334,meinung,167
u_01348,2025-11-13 17:16:00,a_00989,lifestyle,70
u_01348,2025-11-28 19:20:00,a_00728,technologie,59
u_01348,2025-11-29 20:52:00,a_00686,meinung,149
u_01348,2025-11-30 16:42:00,a_00285,sport,107
u_01348,2025-12-08 22:13:00,a_00488,lifestyle,112
u_01348,2025-12-09 06:08:00,a_00485,wirtschaft,62
u_01348,2025-12-12 19:22:00,a_00530,meinung,40
u_01348,2026-01-01 07:11:00,a_00738,international,78
u_01348,2026-01-02 16:06:00,a_00878,meinung,65
u_01348,2026-01-06 21:33:00,a_01633,meinung,99
u_01348,2026-01-07 21:21:00,a_01888,lifestyle,129
u_01348,2026-01-08 06:59:00,a_01902,lifestyle,235
u_01348,2026-01-12 09:25:00,a_00945,lifestyle,84
u_01348,2026-01-12 22:26:00,a_01054,lifestyle,33
u_01348,2026-01-16 22:31:00,a_01431,meinung,151
u_01348,2026-01-21 10:50:00,a_00731,meinung,69
u_01348,2026-01-23 22:52:00,a_01290,sport,52
u_01348,2026-01-26 09:20:00,a_00958,sport,132
u_01348,2026-01-27 10:44:00,a_00313,wirtschaft,70
u_01348,2026-01-27 19:59:00,a_00648,meinung,102
u_01348,2026-01-30 06:18:00,a_00315,international,47
u_01348,2026-01-30 23:05:00,a_00104,meinung,89
u_01348,2026-01-31 08:17:00,a_01265,meinung,138
u_01348,2026-02-01 08:38:00,a_01759,wirtschaft,228
u_01348,2026-02-02 13:38:00,a_01528,meinung,59
u_01348,2026-02-04 16:36:00,a_01453,sport,66
u_01348,2026-02-05 22:10:00,a_01268,meinung,49
u_01348,2026-02-08 11:50:00,a_00807,wirtschaft,151
u_01348,2026-02-08 16:24:00,a_01716,lifestyle,140
u_01348,2026-02-09 16:57:00,a_00637,sport,26
u_01348,2026-02-11 14:47:00,a_00645,technologie,148
u_01349,2025-08-07 14:25:00,a_01604,wirtschaft,115
u_01349,2025-08-11 23:47:00,a_01671,lifestyle,106
u_01349,2025-09-05 20:24:00,a_01989,meinung,23
u_01349,2025-09-14 11:46:00,a_00316,international,118
u_01349,2025-09-17 11:16:00,a_01265,meinung,400
u_01349,2025-10-13 23:53:00,a_01427,international,53
u_01349,2025-10-14 09:27:00,a_00657,feuilleton,93
u_01349,2025-10-20 11:13:00,a_00609,international,66
u_01349,2025-10-20 18:27:00,a_01513,sport,49
u_01349,2025-10-22 09:20:00,a_00286,sport,71
u_01349,2025-11-10 21:40:00,a_01230,politik,22
u_01349,2025-11-22 11:51:00,a_00928,international,158
u_01349,2025-11-27 16:02:00,a_01034,meinung,79
u_01349,2025-11-29 06:19:00,a_01760,feuilleton,53
u_01349,2025-12-11 17:34:00,a_00497,international,247
u_01349,2025-12-19 18:21:00,a_01113,international,53
u_01349,2025-12-24 21:37:00,a_00972,feuilleton,81
u_01349,2025-12-28 19:30:00,a_00901,international,151
u_01349,2026-01-03 14:30:00,a_01247,meinung,38
u_01349,2026-01-04 10:32:00,a_01306,technologie,40
u_01349,2026-01-06 20:50:00,a_00722,feuilleton,65
u_01349,2026-01-10 09:43:00,a_01573,lifestyle,50
u_01349,2026-01-15 10:13:00,a_01075,lifestyle,64
u_01349,2026-01-15 14:48:00,a_01020,lifestyle,90
u_01349,2026-01-15 16:11:00,a_00054,wirtschaft,72
u_01349,2026-01-15 19:23:00,a_01411,lifestyle,88
u_01349,2026-01-16 14:21:00,a_00180,international,31
u_01349,2026-01-16 21:07:00,a_01589,technologie,41
u_01350,2025-01-12 21:01:00,a_01878,meinung,166
u_01350,2025-01-21 18:36:00,a_01095,technologie,38
u_01350,2025-02-22 17:38:00,a_01605,technologie,105
u_01350,2025-03-27 20:51:00,a_01850,technologie,148
u_01350,2025-04-03 07:12:00,a_00113,sport,93
u_01350,2025-04-04 11:25:00,a_01570,technologie,92
u_01350,2025-04-04 15:19:00,a_01015,meinung,26
u_01350,2025-04-05 07:01:00,a_01488,wirtschaft,182
u_01350,2025-04-17 11:25:00,a_00891,international,40
u_01350,2025-04-24 13:17:00,a_00891,international,89
u_01350,2025-05-05 13:58:00,a_01113,international,145
u_01350,2025-05-05 15:16:00,a_00681,wirtschaft,58
u_01350,2025-05-18 07:15:00,a_00716,technologie,208
u_01350,2025-05-18 08:35:00,a_00594,politik,42
u_01350,2025-05-27 18:48:00,a_01445,technologie,124
u_01350,2025-05-29 16:30:00,a_00449,politik,35
u_01350,2025-06-04 14:20:00,a_00977,meinung,132
u_01350,2025-06-17 22:34:00,a_01184,meinung,38
u_01350,2025-06-22 21:56:00,a_00883,international,87
u_01350,2025-06-23 12:16:00,a_00114,technologie,132
u_01350,2025-06-24 12:47:00,a_01375,wirtschaft,87
u_01350,2025-06-25 10:39:00,a_01850,technologie,41
u_01350,2025-06-30 14:45:00,a_00287,politik,147
u_01350,2025-07-04 06:52:00,a_00787,politik,129
u_01350,2025-07-19 21:46:00,a_01233,technologie,117
u_01350,2025-07-24 08:59:00,a_00464,meinung,43
u_01350,2025-08-03 18:14:00,a_00371,international,59
u_01350,2025-08-05 21:51:00,a_01793,wirtschaft,193
u_01350,2025-08-06 13:50:00,a_00766,sport,61
u_01350,2025-08-07 07:54:00,a_00473,lifestyle,34
u_01350,2025-08-07 23:51:00,a_01125,technologie,25
u_01350,2025-08-09 18:24:00,a_00620,wirtschaft,215
u_01350,2025-08-11 20:45:00,a_01936,technologie,65
u_01350,2025-08-14 11:22:00,a_01334,politik,90
u_01350,2025-08-14 13:26:00,a_01529,international,37
u_01350,2025-08-18 12:34:00,a_01143,technologie,51
u_01350,2025-08-19 15:48:00,a_01389,lifestyle,237
u_01350,2025-08-19 18:29:00,a_00078,international,76
u_01350,2025-08-21 06:00:00,a_01646,lifestyle,47
u_01350,2025-09-03 09:03:00,a_01565,international,37
u_01350,2025-09-07 07:00:00,a_00924,international,114
u_01350,2025-09-07 09:42:00,a_01099,sport,92
u_01350,2025-09-07 17:23:00,a_00287,politik,63
u_01351,2026-02-04 10:58:00,a_00887,sport,159
u_01351,2026-02-12 08:37:00,a_01013,lifestyle,164
u_01351,2026-02-14 18:56:00,a_00483,sport,61
u_01351,2026-02-17 06:58:00,a_01585,feuilleton,44
u_01351,2026-02-19 06:24:00,a_01258,technologie,79
u_01351,2026-02-23 06:23:00,a_00441,sport,150
u_01351,2026-02-26 23:43:00,a_00806,international,45
u_01351,2026-03-06 19:58:00,a_01256,sport,122
u_01351,2026-03-07 19:39:00,a_01917,technologie,180
u_01351,2026-03-10 12:22:00,a_01174,meinung,58
u_01351,2026-03-11 17:18:00,a_01343,sport,222
u_01351,2026-03-16 18:36:00,a_01754,technologie,72
u_01351,2026-03-17 18:45:00,a_01011,politik,49
u_01351,2026-03-26 11:35:00,a_00021,wirtschaft,76
u_01351,2026-03-26 12:11:00,a_00667,sport,142
u_01351,2026-03-27 06:08:00,a_00954,meinung,138
u_01351,2026-03-29 15:11:00,a_01791,meinung,114
u_01351,2026-04-01 13:18:00,a_00022,technologie,62
u_01351,2026-04-03 07:14:00,a_01032,feuilleton,142
u_01351,2026-04-03 16:11:00,a_00270,meinung,64
u_01351,2026-04-05 21:15:00,a_00812,technologie,122
u_01351,2026-04-06 08:23:00,a_00887,sport,67
u_01351,2026-04-08 07:15:00,a_00844,sport,85
u_01351,2026-04-08 12:08:00,a_01686,technologie,48
u_01351,2026-04-08 16:12:00,a_01552,sport,26
u_01351,2026-04-09 08:20:00,a_01976,technologie,189
u_01351,2026-04-18 07:52:00,a_00303,technologie,132
u_01351,2026-04-23 12:20:00,a_00006,sport,51
u_01351,2026-04-24 20:44:00,a_01095,technologie,154
u_01351,2026-04-27 06:34:00,a_00666,meinung,145
u_01351,2026-04-29 11:31:00,a_00093,technologie,71
u_01351,2026-04-30 16:22:00,a_00615,technologie,157
u_01351,2026-05-02 13:23:00,a_00270,meinung,27
u_01351,2026-05-04 08:24:00,a_01034,meinung,68
u_01351,2026-05-06 08:40:00,a_01254,politik,159
u_01351,2026-05-07 22:34:00,a_01303,wirtschaft,119
u_01351,2026-05-08 12:09:00,a_01366,technologie,43
u_01351,2026-05-08 23:31:00,a_01380,sport,135
u_01351,2026-05-09 15:31:00,a_01335,wirtschaft,116
u_01351,2026-05-11 23:24:00,a_00035,sport,609
u_01351,2026-05-13 17:39:00,a_01323,sport,161
u_01351,2026-05-14 12:08:00,a_00536,technologie,24
u_01351,2026-05-15 08:57:00,a_00727,meinung,250
u_01351,2026-05-15 17:41:00,a_00642,sport,102
u_01351,2026-05-15 21:00:00,a_01110,politik,157
u_01351,2026-05-16 17:46:00,a_01218,sport,99
u_01351,2026-05-17 10:46:00,a_01222,technologie,171
u_01351,2026-05-19 19:09:00,a_01588,politik,171
u_01351,2026-05-20 21:38:00,a_00740,lifestyle,109
u_01351,2026-05-24 18:25:00,a_00346,technologie,105
u_01351,2026-05-30 23:42:00,a_01884,sport,259
u_01351,2026-05-31 10:51:00,a_01256,sport,74
u_01351,2026-06-01 06:00:00,a_00833,technologie,246
u_01351,2026-06-01 19:19:00,a_00464,meinung,93
u_01351,2026-06-01 21:21:00,a_01515,technologie,147
u_01351,2026-06-02 09:05:00,a_00266,lifestyle,115
u_01351,2026-06-05 18:12:00,a_01202,politik,333
u_01351,2026-06-06 21:13:00,a_01538,international,75
u_01351,2026-06-08 09:18:00,a_00088,politik,239
u_01351,2026-06-08 22:52:00,a_00392,sport,190
u_01351,2026-06-09 08:17:00,a_01343,sport,34
u_01351,2026-06-10 15:27:00,a_00537,feuilleton,111
u_01351,2026-06-11 13:18:00,a_00889,sport,78
u_01351,2026-06-11 19:16:00,a_01417,technologie,94
u_01351,2026-06-12 19:41:00,a_00765,sport,74
u_01351,2026-06-13 10:42:00,a_01655,technologie,151
u_01351,2026-06-13 11:39:00,a_01529,international,356
u_01351,2026-06-14 12:54:00,a_01359,meinung,105
u_01351,2026-06-18 08:09:00,a_01475,sport,116
u_01351,2026-06-18 21:03:00,a_01721,sport,198
u_01351,2026-06-19 13:25:00,a_01308,lifestyle,120
u_01351,2026-06-20 22:08:00,a_01362,technologie,74
u_01351,2026-06-20 23:06:00,a_00379,wirtschaft,53
u_01351,2026-06-22 14:49:00,a_00285,sport,131
u_01351,2026-06-23 06:33:00,a_01711,international,158
u_01351,2026-06-25 17:20:00,a_00667,sport,61
u_01351,2026-06-26 08:53:00,a_00508,technologie,95
u_01351,2026-06-27 12:56:00,a_01775,wirtschaft,392
u_01351,2026-06-28 15:36:00,a_00995,lifestyle,98
u_01351,2026-06-29 14:45:00,a_00506,meinung,179
u_01351,2026-06-30 09:33:00,a_00877,wirtschaft,75
u_01351,2026-06-30 13:08:00,a_01856,sport,107
u_01351,2026-06-30 14:24:00,a_00512,technologie,112
u_01351,2026-06-30 19:24:00,a_00027,feuilleton,68
u_01352,2026-03-07 16:31:00,a_00893,meinung,66
u_01352,2026-03-09 08:35:00,a_01318,politik,46
u_01352,2026-03-10 09:46:00,a_00406,meinung,87
u_01352,2026-03-11 19:53:00,a_00039,lifestyle,55
u_01352,2026-03-17 22:01:00,a_01107,meinung,93
u_01352,2026-03-18 07:25:00,a_00075,sport,112
u_01352,2026-03-19 15:05:00,a_00744,wirtschaft,541
u_01352,2026-03-22 20:02:00,a_01864,meinung,141
u_01352,2026-03-22 23:57:00,a_01625,feuilleton,107
u_01352,2026-03-24 12:27:00,a_00213,politik,195
u_01352,2026-03-24 16:06:00,a_01074,feuilleton,189
u_01352,2026-03-24 17:47:00,a_00672,meinung,121
u_01352,2026-03-26 12:01:00,a_01817,sport,56
u_01352,2026-04-01 11:56:00,a_00149,politik,38
u_01352,2026-04-02 13:07:00,a_00376,feuilleton,248
u_01352,2026-04-03 09:38:00,a_01294,international,122
u_01352,2026-04-03 19:00:00,a_01812,sport,121
u_01352,2026-04-04 21:02:00,a_01813,technologie,22
u_01352,2026-04-06 22:23:00,a_00925,wirtschaft,89
u_01352,2026-04-10 11:49:00,a_00825,feuilleton,110
u_01352,2026-04-11 22:46:00,a_01619,lifestyle,273
u_01352,2026-04-13 12:24:00,a_00080,feuilleton,139
u_01352,2026-04-14 20:30:00,a_00277,international,120
u_01352,2026-04-14 22:06:00,a_00284,politik,115
u_01352,2026-04-15 21:01:00,a_01129,feuilleton,25
u_01352,2026-04-17 17:22:00,a_00158,sport,192
u_01352,2026-04-18 20:44:00,a_00844,sport,220
u_01352,2026-04-19 13:34:00,a_01220,sport,82
u_01352,2026-04-19 16:15:00,a_01177,feuilleton,118
u_01352,2026-04-20 14:21:00,a_00079,sport,42
u_01352,2026-04-21 21:46:00,a_01064,wirtschaft,143
u_01352,2026-04-26 06:43:00,a_01007,international,66
u_01352,2026-04-26 08:33:00,a_01896,sport,33
u_01352,2026-04-27 09:47:00,a_00023,feuilleton,26
u_01352,2026-04-27 14:45:00,a_01519,feuilleton,100
u_01352,2026-04-27 21:48:00,a_01453,sport,81
u_01352,2026-04-28 10:24:00,a_01796,lifestyle,57
u_01352,2026-04-30 11:09:00,a_00002,technologie,29
u_01352,2026-04-30 16:00:00,a_01883,feuilleton,70
u_01352,2026-05-01 09:37:00,a_01433,international,38
u_01352,2026-05-01 20:03:00,a_00535,sport,125
u_01352,2026-05-03 18:11:00,a_01311,sport,178
u_01352,2026-05-04 15:03:00,a_00877,wirtschaft,141
u_01352,2026-05-05 23:20:00,a_01810,feuilleton,122
u_01352,2026-05-06 08:00:00,a_00742,politik,46
u_01352,2026-05-07 10:37:00,a_01545,international,37
u_01352,2026-05-08 09:39:00,a_01837,technologie,107
u_01352,2026-05-08 19:38:00,a_01873,sport,78
u_01352,2026-05-08 23:02:00,a_00878,meinung,118
u_01352,2026-05-15 14:27:00,a_01490,meinung,67
u_01352,2026-05-15 22:00:00,a_00654,feuilleton,91
u_01352,2026-05-18 08:04:00,a_00689,international,81
u_01352,2026-05-18 21:56:00,a_01932,sport,138
u_01352,2026-05-19 19:32:00,a_00609,international,79
u_01352,2026-05-20 12:36:00,a_00582,politik,70
u_01352,2026-05-20 18:45:00,a_00199,technologie,51
u_01352,2026-05-21 19:28:00,a_01099,sport,45
u_01352,2026-05-23 09:00:00,a_00169,lifestyle,99
u_01352,2026-05-24 15:12:00,a_01737,meinung,100
u_01352,2026-05-26 22:59:00,a_00755,feuilleton,68
u_01352,2026-05-29 17:19:00,a_00360,politik,148
u_01352,2026-05-30 19:03:00,a_01259,sport,114
u_01352,2026-06-02 10:27:00,a_01817,sport,349
u_01352,2026-06-03 12:19:00,a_00083,international,71
u_01352,2026-06-04 18:40:00,a_00914,wirtschaft,113
u_01352,2026-06-10 08:41:00,a_01993,sport,168
u_01352,2026-06-11 09:40:00,a_01896,sport,247
u_01352,2026-06-11 22:38:00,a_00240,sport,18
u_01352,2026-06-14 22:44:00,a_00182,feuilleton,162
u_01352,2026-06-16 18:16:00,a_01657,sport,35
u_01352,2026-06-17 07:22:00,a_01252,wirtschaft,133
u_01352,2026-06-19 23:03:00,a_01893,technologie,151
u_01352,2026-06-20 17:03:00,a_01554,feuilleton,97
u_01352,2026-06-23 14:46:00,a_00934,feuilleton,97
u_01352,2026-06-24 23:23:00,a_01659,feuilleton,103
u_01352,2026-06-25 10:43:00,a_00543,feuilleton,60
u_01352,2026-06-28 21:04:00,a_01907,feuilleton,110
u_01352,2026-06-29 12:55:00,a_01752,sport,53
u_01352,2026-06-29 20:20:00,a_00537,feuilleton,89
u_01352,2026-06-30 08:50:00,a_00718,wirtschaft,201
u_01353,2025-04-21 21:16:00,a_01864,meinung,61
u_01353,2025-06-28 08:40:00,a_00200,lifestyle,138
u_01353,2025-07-01 16:55:00,a_00999,technologie,179
u_01353,2025-07-06 11:30:00,a_01237,politik,227
u_01353,2025-07-07 13:16:00,a_01961,meinung,152
u_01353,2025-07-28 21:55:00,a_00057,meinung,151
u_01353,2025-07-29 12:47:00,a_00843,politik,92
u_01353,2025-08-14 22:32:00,a_00163,technologie,108
u_01353,2025-08-21 15:38:00,a_00376,feuilleton,61
u_01353,2025-09-04 14:48:00,a_01521,international,66
u_01353,2025-09-08 22:31:00,a_00892,lifestyle,101
u_01353,2025-10-05 06:15:00,a_01231,international,51
u_01353,2025-10-05 07:59:00,a_01947,feuilleton,51
u_01353,2025-10-21 19:02:00,a_00267,lifestyle,54
u_01353,2025-10-28 11:18:00,a_00978,technologie,70
u_01353,2025-10-29 13:00:00,a_01849,international,66
u_01353,2025-11-06 08:27:00,a_01906,politik,160
u_01353,2025-11-08 06:12:00,a_00749,lifestyle,55
u_01353,2025-11-11 23:15:00,a_01918,international,97
u_01353,2025-11-12 06:27:00,a_01668,politik,30
u_01353,2025-11-17 08:40:00,a_01644,politik,108
u_01353,2025-11-22 08:35:00,a_01251,technologie,87
u_01353,2025-11-27 21:24:00,a_00637,sport,222
u_01353,2025-11-28 21:35:00,a_00391,politik,76
u_01353,2025-12-06 17:24:00,a_00342,sport,41
u_01353,2025-12-15 22:02:00,a_00843,politik,78
u_01353,2025-12-18 06:46:00,a_01554,feuilleton,108
u_01353,2025-12-21 12:58:00,a_01383,politik,56
u_01353,2025-12-21 20:06:00,a_01510,politik,162
u_01353,2025-12-24 16:42:00,a_01000,lifestyle,65
u_01353,2025-12-26 23:52:00,a_00749,lifestyle,51
u_01353,2025-12-30 09:27:00,a_00747,lifestyle,177
u_01353,2026-01-03 12:00:00,a_00471,international,20
u_01353,2026-01-05 15:30:00,a_00207,wirtschaft,109
u_01353,2026-01-13 21:02:00,a_00260,lifestyle,37
u_01353,2026-01-24 22:51:00,a_01120,politik,50
u_01353,2026-01-25 20:42:00,a_00382,wirtschaft,60
u_01353,2026-01-27 20:01:00,a_00894,lifestyle,102
u_01353,2026-01-29 09:15:00,a_01803,technologie,54
u_01353,2026-01-30 08:41:00,a_01725,sport,129
u_01353,2026-01-30 20:18:00,a_00758,international,178
u_01353,2026-02-01 09:12:00,a_00989,lifestyle,110
u_01353,2026-02-04 09:01:00,a_00156,sport,95
u_01353,2026-02-07 11:16:00,a_01502,politik,132
u_01353,2026-02-07 11:48:00,a_00103,lifestyle,65
