campaign_id,campaign_name,start_date,end_date,channel,user_id,arm
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00116,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03397,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01292,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03452,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02949,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04354,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04763,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01721,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02069,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00704,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02028,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00302,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04735,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03937,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00561,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01387,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03548,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01897,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01536,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04824,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00995,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02084,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03313,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00087,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00449,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00922,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04088,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01243,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02243,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01234,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01057,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01687,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00188,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03841,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01526,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01273,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00454,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01248,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03040,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03354,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04635,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02606,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00841,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00779,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03198,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00129,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04750,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01124,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02452,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01331,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00345,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04550,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02218,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01160,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04128,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00237,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01380,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02744,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04018,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01740,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02589,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01852,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00608,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00847,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04953,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01753,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04196,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04257,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00564,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00419,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04671,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01436,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02631,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04333,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01079,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03680,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00519,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03464,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01021,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00994,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04306,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03872,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04655,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04305,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02055,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02681,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00535,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03270,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04186,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01226,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03840,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04302,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02538,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03940,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02607,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04016,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04100,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04508,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00947,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01708,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01421,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04529,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04606,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00617,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01719,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00956,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00195,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00910,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03827,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02666,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04568,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01550,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03462,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00369,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01626,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04215,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02749,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01546,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01616,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02116,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03473,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01670,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00217,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04724,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04297,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01499,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03360,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01056,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02235,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04532,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04366,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03517,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02904,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00461,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02431,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03651,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03340,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02875,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04673,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02184,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02594,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04114,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03097,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00770,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02874,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04148,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03065,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01458,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00235,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02693,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00002,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01964,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04540,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02530,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04990,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04120,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00211,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00672,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04872,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03661,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00439,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02906,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01425,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04157,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00881,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04135,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01715,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01142,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01009,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02882,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04754,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04669,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01822,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03080,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00386,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02039,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01851,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03979,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02524,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03603,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03060,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03889,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03309,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03700,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03133,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01728,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03004,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01993,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01597,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00397,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03328,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01496,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01572,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04926,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03418,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01718,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02166,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01231,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02653,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02948,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00614,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00291,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01922,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01439,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00991,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04703,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03178,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03107,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03344,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04685,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04388,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03319,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00651,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04151,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02134,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04236,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01420,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00731,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02404,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00346,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04106,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03306,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04229,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03266,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02124,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02474,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04846,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01393,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02780,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00914,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03955,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00795,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00961,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00393,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04734,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00269,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00343,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01795,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01654,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01963,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01960,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01752,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03408,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03617,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04615,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01882,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00894,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00696,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01828,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02499,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02294,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02535,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01943,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04501,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01927,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00444,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04353,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01378,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02890,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04817,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04849,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01196,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02668,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00496,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04991,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02228,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01374,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04825,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02731,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04149,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04752,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04604,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00055,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02498,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03016,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01892,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02774,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03804,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03302,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03187,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00633,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00578,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02407,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04687,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00788,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01081,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04255,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00234,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04110,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01939,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02918,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02234,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04611,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04866,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00785,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04428,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03228,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01386,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00786,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00525,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00715,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04525,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02739,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04237,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01741,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03999,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04068,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04414,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00858,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04462,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00293,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02160,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00562,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04419,control
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00094,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_00662,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_03415,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_01062,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_02375,treatment
c_001,digital_to_premium_upsell,2025-05-15,2025-06-15,email+meta,u_04934,treatment
